"LinkIndec","Provincia","Partido","Localidad","Tecnologia","Accesos"
"14098230","CORDOBA","Río Cuarto","Río Cuarto","FIBRA OPTICA","42.631"
"14098230","CORDOBA","Río Cuarto","Río Cuarto","SATELITAL","1.564"
"14098230","CORDOBA","Río Cuarto","Río Cuarto","WIRELESS","1.387"
"14098240","CORDOBA","Río Cuarto","Sampacho","ADSL","187"
"14098240","CORDOBA","Río Cuarto","Sampacho","CELULAR","29"
"14098240","CORDOBA","Río Cuarto","Sampacho","FIBRA OPTICA","29"
"14098240","CORDOBA","Río Cuarto","SAMPACHO","Otros","1.070"
"14098240","CORDOBA","Río Cuarto","Sampacho","SATELITAL","161"
"14098240","CORDOBA","Río Cuarto","Sampacho","WIRELESS","273"
"14098250","CORDOBA","Río Cuarto","San Basilio","ADSL","37"
"14098250","CORDOBA","Río Cuarto","San Basilio","FIBRA OPTICA","1.149"
"14098250","CORDOBA","Río Cuarto","San Basilio","SATELITAL","81"
"14098260","CORDOBA","Río Cuarto","Santa Catalina (Est. Holmberg)","ADSL","190"
"14098260","CORDOBA","Río Cuarto","Santa Catalina (Est. Holmberg)","SATELITAL","227"
"14098270","CORDOBA","Río Cuarto","Suco","SATELITAL","34"
"14098280","CORDOBA","Río Cuarto","Tosquitas","CELULAR","3"
"14098280","CORDOBA","Río Cuarto","Tosquitas","FIBRA OPTICA","1"
"14098280","CORDOBA","Río Cuarto","Tosquitas","SATELITAL","84"
"14098290","CORDOBA","Río Cuarto","Vicuña Mackenna","ADSL","1.978"
"14098290","CORDOBA","Río Cuarto","Vicuña Mackenna","CABLEMODEM","1.346"
"14098290","CORDOBA","Río Cuarto","Vicuña Mackenna","CELULAR","19"
"14098290","CORDOBA","Río Cuarto","Vicuña Mackenna","FIBRA OPTICA","216"
"14098290","CORDOBA","Río Cuarto","Vicuña Mackenna","SATELITAL","658"
"14098300","CORDOBA","Río Cuarto","VILLA EL CHACAY","Otros","4"
"14098300","CORDOBA","Río Cuarto","Villa El Chacay","SATELITAL","30"
"14098310","CORDOBA","Río Cuarto","Villa Santa Eugenia","SATELITAL","60"
"14098320","CORDOBA","Río Cuarto","Washington","SATELITAL","38"
"14098320","CORDOBA","Río Cuarto","Washington","WIRELESS","38"
"14105010","CORDOBA","Río Primero","Atahona","SATELITAL","6"
"14105020","CORDOBA","Río Primero","Cañada de Machado","SATELITAL","7"
"14105020","CORDOBA","Río Primero","Cañada de Machado","WIRELESS","11"
"14105030","CORDOBA","Río Primero","Capilla de los Remedios","CELULAR","1"
"14105030","CORDOBA","Río Primero","Capilla de los Remedios","SATELITAL","24"
"14105040","CORDOBA","Río Primero","Chalacea","SATELITAL","27"
"14105050","CORDOBA","Río Primero","Colonia Las Cuatro Esquinas","SATELITAL","4"
"14105060","CORDOBA","Río Primero","Diego de Rojas","SATELITAL","23"
"14105070","CORDOBA","Río Primero","El Alcalde (Est. Tala Norte)","SATELITAL","4"
"14105080","CORDOBA","Río Primero","El Crispín","SATELITAL","10"
"14105090","CORDOBA","Río Primero","Esquina","FIBRA OPTICA","57"
"14105090","CORDOBA","Río Primero","Esquina","SATELITAL","17"
"14105100","CORDOBA","Río Primero","Kilómetro 658","SATELITAL","6"
"14105110","CORDOBA","Río Primero","La Para","CABLEMODEM","1.167"
"14105110","CORDOBA","Río Primero","La Para","SATELITAL","52"
"14105110","CORDOBA","Río Primero","La Para","WIRELESS","154"
"14105120","CORDOBA","Río Primero","La Posta","SATELITAL","30"
"14105130","CORDOBA","Río Primero","La Puerta","SATELITAL","39"
"14105130","CORDOBA","Río Primero","La Puerta","WIRELESS","100"
"14105140","CORDOBA","Río Primero","La Quinta","SATELITAL","12"
"14105140","CORDOBA","Río Primero","La Quinta","WIRELESS","20"
"14105150","CORDOBA","Río Primero","Las Gramillas","SATELITAL","11"
"14105160","CORDOBA","Río Primero","Las Saladas","SATELITAL","11"
"14105170","CORDOBA","Río Primero","Maquinista Gallini","SATELITAL","7"
"14105190","CORDOBA","Río Primero","Montecristo","ADSL","217"
"14105190","CORDOBA","Río Primero","Montecristo","FIBRA OPTICA","1.331"
"14105190","CORDOBA","Río Primero","Montecristo","SATELITAL","114"
"14105190","CORDOBA","Río Primero","Montecristo","WIRELESS","185"
"14105180","CORDOBA","Río Primero","Monte del Rosario","SATELITAL","13"
"14105200","CORDOBA","Río Primero","Obispo Trejo","Otros","1"
"14105200","CORDOBA","Río Primero","Obispo Trejo","SATELITAL","29"
"14105200","CORDOBA","Río Primero","Obispo Trejo","WIRELESS","1"
"0","CORDOBA","Río Primero","Otros","SATELITAL","59"
"0","CORDOBA","Río Primero","OTROS","WIRELESS","20"
"14105210","CORDOBA","Río Primero","Piquillín","ADSL","42"
"14105210","CORDOBA","Río Primero","Piquillín","CELULAR","11"
"14105210","CORDOBA","Río Primero","Piquillín","FIBRA OPTICA","1"
"14105210","CORDOBA","Río Primero","Piquillín","SATELITAL","40"
"14105220","CORDOBA","Río Primero","Plaza de Mercedes","SATELITAL","14"
"14105230","CORDOBA","Río Primero","Pueblo Comechingones","SATELITAL","9"
"14105240","CORDOBA","Río Primero","Río Primero","ADSL","1.016"
"14105240","CORDOBA","Río Primero","Río Primero","CELULAR","4"
"14105240","CORDOBA","Río Primero","Río Primero","FIBRA OPTICA","686"
"14105240","CORDOBA","Río Primero","Río Primero","SATELITAL","64"
"14105240","CORDOBA","Río Primero","Río Primero","WIRELESS","187"
"14105250","CORDOBA","Río Primero","Sagrada Familia","SATELITAL","20"
"14105260","CORDOBA","Río Primero","Santa Rosa de Río Primero","ADSL","258"
"14105260","CORDOBA","Río Primero","Santa Rosa de Río Primero","CELULAR","1"
"14105260","CORDOBA","Río Primero","Santa Rosa de Río Primero","FIBRA OPTICA","1.521"
"14105260","CORDOBA","Río Primero","Santa Rosa de Río Primero","Otros","164"
"14105260","CORDOBA","Río Primero","Santa Rosa de Río Primero","SATELITAL","78"
"14105260","CORDOBA","Río Primero","Santa Rosa de Río Primero","WIRELESS","897"
"14105270","CORDOBA","Río Primero","Villa Fontana","FIBRA OPTICA","379"
"14105270","CORDOBA","Río Primero","Villa Fontana","SATELITAL","9"
"14105270","CORDOBA","Río Primero","Villa Fontana","WIRELESS","109"
"14112010","CORDOBA","Río Seco","Cerro Colorado","SATELITAL","41"
"14112010","CORDOBA","Río Seco","Cerro Colorado","WIRELESS","60"
"14112020","CORDOBA","Río Seco","Chañar Viejo","SATELITAL","22"
"14112030","CORDOBA","Río Seco","Eufrasio Loza","SATELITAL","19"
"14112040","CORDOBA","Río Seco","Gütemberg","SATELITAL","69"
"14112060","CORDOBA","Río Seco","Los Hoyos","SATELITAL","14"
"0","CORDOBA","Río Seco","Otros","SATELITAL","129"
"14112070","CORDOBA","Río Seco","Puesto de Castro","SATELITAL","28"
"14112080","CORDOBA","Río Seco","Rayo Cortado","Otros","2"
"14112080","CORDOBA","Río Seco","Rayo Cortado","SATELITAL","29"
"14112080","CORDOBA","Río Seco","Rayo Cortado","WIRELESS","57"
"14112090","CORDOBA","Río Seco","San Pedro de Gütemberg","SATELITAL","19"
"14112100","CORDOBA","Río Seco","Santa Elena","SATELITAL","10"
"14112110","CORDOBA","Río Seco","Sebastián Elcano","CELULAR","1"
"14112110","CORDOBA","Río Seco","Sebastián Elcano","SATELITAL","175"
"14112120","CORDOBA","Río Seco","Villa Candelaria","SATELITAL","87"
"14112130","CORDOBA","Río Seco","Villa de María","CABLEMODEM","806"
"14112130","CORDOBA","Río Seco","Villa de María","Otros","5"
"14112130","CORDOBA","Río Seco","Villa de María","SATELITAL","323"
"14112130","CORDOBA","Río Seco","Villa de María","WIRELESS","242"
"14119010","CORDOBA","Río Segundo","Calchín","CABLEMODEM","356"
"14119010","CORDOBA","Río Segundo","Calchín","Otros","668"
"14119010","CORDOBA","Río Segundo","Calchín","SATELITAL","53"
"14119020","CORDOBA","Río Segundo","Calchín Oeste","SATELITAL","32"
"14119030","CORDOBA","Río Segundo","Capilla del Carmen","FIBRA OPTICA","184"
"14119030","CORDOBA","Río Segundo","Capilla del Carmen","SATELITAL","18"
"14119030","CORDOBA","Río Segundo","Capilla del Carmen","WIRELESS","16"
"14119040","CORDOBA","Río Segundo","Carrilobo","CABLEMODEM","435"
"14119040","CORDOBA","Río Segundo","Carrilobo","CELULAR","1"
"14119040","CORDOBA","Río Segundo","Carrilobo","FIBRA OPTICA","250"
"14119040","CORDOBA","Río Segundo","Carrilobo","SATELITAL","50"
"14119040","CORDOBA","Río Segundo","Carrilobo","WIRELESS","64"
"14119050","CORDOBA","Río Segundo","Colazo","CELULAR","1"
"14119050","CORDOBA","Río Segundo","Colazo","FIBRA OPTICA","3"
"14119050","CORDOBA","Río Segundo","Colazo","SATELITAL","14"
"14119060","CORDOBA","Río Segundo","Colonia Videla","SATELITAL","8"
"14119070","CORDOBA","Río Segundo","Costasacate","ADSL","126"
"14119070","CORDOBA","Río Segundo","Costasacate","FIBRA OPTICA","153"
"14119070","CORDOBA","Río Segundo","Costasacate","SATELITAL","25"
"14119070","CORDOBA","Río Segundo","Costasacate","WIRELESS","12"
"14119080","CORDOBA","Río Segundo","Impira","SATELITAL","8"
"14119090","CORDOBA","Río Segundo","Laguna Larga","ADSL","274"
"14119090","CORDOBA","Río Segundo","Laguna Larga","CELULAR","47"
"14119090","CORDOBA","Río Segundo","Laguna Larga","FIBRA OPTICA","1"
"14119090","CORDOBA","Río Segundo","Laguna Larga","SATELITAL","75"
"14119090","CORDOBA","Río Segundo","Laguna Larga","WIRELESS","704"
"14119100","CORDOBA","Río Segundo","Las Junturas","FIBRA OPTICA","670"
"14119100","CORDOBA","Río Segundo","Las Junturas","SATELITAL","15"
"14119100","CORDOBA","Río Segundo","Las Junturas","WIRELESS","30"
"14119110","CORDOBA","Río Segundo","Los Chañaritos","ADSL","4"
"14119110","CORDOBA","Río Segundo","Los Chañaritos","FIBRA OPTICA","40"
"14119110","CORDOBA","Río Segundo","Los Chañaritos","Otros","1"
"14119110","CORDOBA","Río Segundo","Los Chañaritos","SATELITAL","13"
"14119110","CORDOBA","Río Segundo","Los Chañaritos","WIRELESS","32"
"14119120","CORDOBA","Río Segundo","Luque","ADSL","3"
"14119120","CORDOBA","Río Segundo","Luque","FIBRA OPTICA","1.406"
"14119120","CORDOBA","Río Segundo","Luque","SATELITAL","47"
"14119130","CORDOBA","Río Segundo","Manfredi","ADSL","6"
"14119130","CORDOBA","Río Segundo","Manfredi","CELULAR","4"
"14119130","CORDOBA","Río Segundo","Manfredi","FIBRA OPTICA","4"
"14119130","CORDOBA","Río Segundo","Manfredi","SATELITAL","14"
"14119140","CORDOBA","Río Segundo","Matorrales","SATELITAL","12"
"14119150","CORDOBA","Río Segundo","Oncativo","ADSL","2.241"
"14119150","CORDOBA","Río Segundo","Oncativo","CELULAR","7"
"14119150","CORDOBA","Río Segundo","Oncativo","FIBRA OPTICA","153"
"14119150","CORDOBA","Río Segundo","Oncativo","SATELITAL","133"
"14119150","CORDOBA","Río Segundo","Oncativo","WIRELESS","436"
"0","CORDOBA","Río Segundo","Otros","SATELITAL","36"
"14119160","CORDOBA","Río Segundo","Pilar","ADSL","100"
"14119160","CORDOBA","Río Segundo","Pilar","FIBRA OPTICA","2.007"
"14119160","CORDOBA","Río Segundo","Pilar","SATELITAL","85"
"14119160","CORDOBA","Río Segundo","Pilar","WIRELESS","1.215"
"14119170","CORDOBA","Río Segundo","Pozo del Molle","CELULAR","1"
"14119170","CORDOBA","Río Segundo","Pozo del Molle","FIBRA OPTICA","2.510"
"14119170","CORDOBA","Río Segundo","Pozo del Molle","SATELITAL","54"
"14119180","CORDOBA","Río Segundo","Rincón","FIBRA OPTICA","160"
"14119180","CORDOBA","Río Segundo","Rincón","SATELITAL","5"
"14119180","CORDOBA","Río Segundo","Rincón","WIRELESS","35"
"14119190","CORDOBA","Río Segundo","Río Segundo","ADSL","37"
"14119190","CORDOBA","Río Segundo","Río Segundo","CELULAR","1"
"14119190","CORDOBA","Río Segundo","Río Segundo","FIBRA OPTICA","4.715"
"14119190","CORDOBA","Río Segundo","Río Segundo","SATELITAL","99"
"14119190","CORDOBA","Río Segundo","Río Segundo","WIRELESS","1.405"
"14119200","CORDOBA","Río Segundo","Santiago Temple","ADSL","18"
"14119200","CORDOBA","Río Segundo","Santiago Temple","CABLEMODEM","769"
"14119200","CORDOBA","Río Segundo","Santiago Temple","FIBRA OPTICA","16"
"14119200","CORDOBA","Río Segundo","Santiago Temple","Otros","2"
"14119200","CORDOBA","Río Segundo","Santiago Temple","SATELITAL","57"
"14119200","CORDOBA","Río Segundo","Santiago Temple","WIRELESS","89"
"14119210","CORDOBA","Río Segundo","Villa del Rosario","ADSL","29"
"14119210","CORDOBA","Río Segundo","Villa del Rosario","CELULAR","2"
"14119210","CORDOBA","Río Segundo","Villa del Rosario","FIBRA OPTICA","7.240"
"14119210","CORDOBA","Río Segundo","Villa del Rosario","SATELITAL","59"
"14119210","CORDOBA","Río Segundo","Villa del Rosario","WIRELESS","32"
"14126010","CORDOBA","San Alberto","Ambul","SATELITAL","28"
"14126020","CORDOBA","San Alberto","Arroyo Los Patos","CABLEMODEM","40"
"14126020","CORDOBA","San Alberto","Arroyo Los Patos","FIBRA OPTICA","20"
"14126020","CORDOBA","San Alberto","Arroyo Los Patos","SATELITAL","97"
"14126020","CORDOBA","San Alberto","Arroyo Los Patos","WIRELESS","5"
"14126030","CORDOBA","San Alberto","El Huayco","ADSL","22"
"14126030","CORDOBA","San Alberto","El Huayco","SATELITAL","23"
"14126030","CORDOBA","San Alberto","El Huayco","WIRELESS","6"
"14126040","CORDOBA","San Alberto","La Cortadera","SATELITAL","5"
"14126050","CORDOBA","San Alberto","Las Calles","FIBRA OPTICA","21"
"14126050","CORDOBA","San Alberto","Las Calles","SATELITAL","75"
"14126050","CORDOBA","San Alberto","Las Calles","WIRELESS","60"
"14126060","CORDOBA","San Alberto","Las Oscuras","SATELITAL","2"
"14126070","CORDOBA","San Alberto","Las Rabonas","FIBRA OPTICA","20"
"14126070","CORDOBA","San Alberto","Las Rabonas","SATELITAL","46"
"14126070","CORDOBA","San Alberto","Las Rabonas","WIRELESS","50"
"14126080","CORDOBA","San Alberto","Los Callejones","SATELITAL","17"
"14126090","CORDOBA","San Alberto","Mina Clavero","ADSL","102"
"14126090","CORDOBA","San Alberto","Mina Clavero","CABLEMODEM","302"
"14126090","CORDOBA","San Alberto","Mina Clavero","CELULAR","4"
"14126090","CORDOBA","San Alberto","Mina Clavero","FIBRA OPTICA","1.684"
"14126090","CORDOBA","San Alberto","Mina Clavero","Otros","1"
"14126090","CORDOBA","San Alberto","Mina Clavero","SATELITAL","244"
"14126100","CORDOBA","San Alberto","Mussi","SATELITAL","12"
"14126110","CORDOBA","San Alberto","Nono","ADSL","37"
"14126110","CORDOBA","San Alberto","Nono","CABLEMODEM","30"
"14126110","CORDOBA","San Alberto","Nono","CELULAR","4"
"14126110","CORDOBA","San Alberto","Nono","FIBRA OPTICA","247"
"14126110","CORDOBA","San Alberto","Nono","SATELITAL","131"
"14126110","CORDOBA","San Alberto","Nono","WIRELESS","50"
"0","CORDOBA","San Alberto","Otros","SATELITAL","64"
"14126120","CORDOBA","San Alberto","Panaholma","SATELITAL","49"
"14126130","CORDOBA","San Alberto","San Huberto","FIBRA OPTICA","15"
"14126130","CORDOBA","San Alberto","San Huberto","SATELITAL","32"
"14126130","CORDOBA","San Alberto","San Huberto","WIRELESS","41"
"14126140","CORDOBA","San Alberto","San Lorenzo","SATELITAL","69"
"14126140","CORDOBA","San Alberto","San Lorenzo","WIRELESS","20"
"14126150","CORDOBA","San Alberto","San Martín","SATELITAL","14"
"14126160","CORDOBA","San Alberto","San Pedro","FIBRA OPTICA","6"
"14126160","CORDOBA","San Alberto","San Pedro","SATELITAL","17"
"14126160","CORDOBA","San Alberto","San Pedro","WIRELESS","403"
"14126170","CORDOBA","San Alberto","San Vicente","SATELITAL","26"
"14126170","CORDOBA","San Alberto","San Vicente","WIRELESS","33"
"14126180","CORDOBA","San Alberto","Sauce Arriba","SATELITAL","15"
"14126180","CORDOBA","San Alberto","Sauce Arriba","WIRELESS","21"
"14126190","CORDOBA","San Alberto","Tasna","SATELITAL","20"
"14126200","CORDOBA","San Alberto","Villa Cura Brochero","CABLEMODEM","180"
"14126200","CORDOBA","San Alberto","Villa Cura Brochero","CELULAR","2"
"14126200","CORDOBA","San Alberto","Villa Cura Brochero","FIBRA OPTICA","656"
"14126200","CORDOBA","San Alberto","Villa Cura Brochero","Otros","1"
"14126200","CORDOBA","San Alberto","Villa Cura Brochero","SATELITAL","132"
"14126200","CORDOBA","San Alberto","Villa Cura Brochero","WIRELESS","3"
"14126210","CORDOBA","San Alberto","Villa Sarmiento","ADSL","1"
"14126210","CORDOBA","San Alberto","Villa Sarmiento","SATELITAL","14"
"14126210","CORDOBA","San Alberto","Villa Sarmiento","WIRELESS","423"
"14133010","CORDOBA","San Javier","Conlara","SATELITAL","22"
"14133010","CORDOBA","San Javier","Conlara","WIRELESS","24"
"14133030","CORDOBA","San Javier","Cruz Caña","SATELITAL","53"
"14133030","CORDOBA","San Javier","Cruz Caña","WIRELESS","41"
"14133040","CORDOBA","San Javier","Dos Arroyos","SATELITAL","11"
"14133040","CORDOBA","San Javier","Dos Arroyos","WIRELESS","5"
"14133050","CORDOBA","San Javier","El Pantanillo","SATELITAL","4"
"14133050","CORDOBA","San Javier","El Pantanillo","WIRELESS","4"
"14133080","CORDOBA","San Javier","El Pueblito","SATELITAL","35"
"14133060","CORDOBA","San Javier","La Paz","FIBRA OPTICA","3"
"14133060","CORDOBA","San Javier","La Paz","SATELITAL","130"
"14133060","CORDOBA","San Javier","La Paz","WIRELESS","268"
"14133070","CORDOBA","San Javier","La Población","SATELITAL","46"
"14133070","CORDOBA","San Javier","La Población","WIRELESS","78"
"14133080","CORDOBA","San Javier","La Ramada","SATELITAL","124"
"14133080","CORDOBA","San Javier","La Ramada","WIRELESS","14"
"14133095","CORDOBA","San Javier","Las Chacras","SATELITAL","133"
"14133100","CORDOBA","San Javier","Las Tapias","SATELITAL","73"
"14133100","CORDOBA","San Javier","Las Tapias","WIRELESS","251"
"14133090","CORDOBA","San Javier","La Travesía","SATELITAL","64"
"14133090","CORDOBA","San Javier","La Travesía","WIRELESS","49"
"14133105","CORDOBA","San Javier","Loma Bola","SATELITAL","54"
"14133105","CORDOBA","San Javier","Loma Bola","WIRELESS","20"
"14133110","CORDOBA","San Javier","Los Cerrillos","SATELITAL","8"
"14133110","CORDOBA","San Javier","Los Cerrillos","WIRELESS","64"
"14133120","CORDOBA","San Javier","Los Hornillos","ADSL","76"
"14133120","CORDOBA","San Javier","Los Hornillos","CELULAR","2"
"14133120","CORDOBA","San Javier","Los Hornillos","SATELITAL","44"
"14133120","CORDOBA","San Javier","Los Hornillos","WIRELESS","43"
"14133130","CORDOBA","San Javier","Los Molles","SATELITAL","43"
"14133130","CORDOBA","San Javier","Los Molles","WIRELESS","36"
"14133040","CORDOBA","San Javier","Los Romeros","SATELITAL","13"
"14133040","CORDOBA","San Javier","Los Romeros","WIRELESS","9"
"14133150","CORDOBA","San Javier","Luyaba","SATELITAL","112"
"14133150","CORDOBA","San Javier","Luyaba","WIRELESS","124"
"0","CORDOBA","San Javier","Otros","SATELITAL","8"
"14133155","CORDOBA","San Javier","Quebracho Ladeado","SATELITAL","56"
"14133155","CORDOBA","San Javier","Quebracho Ladeado","WIRELESS","10"
"14133160","CORDOBA","San Javier","Quebrada de los Pozos","SATELITAL","69"
"14133160","CORDOBA","San Javier","Quebrada de los Pozos","WIRELESS","81"
"14133170","CORDOBA","San Javier","San Javier y Yacanto","SATELITAL","238"
"14133170","CORDOBA","San Javier","San Javier y Yacanto","WIRELESS","280"
"14133180","CORDOBA","San Javier","San José","SATELITAL","28"
"14133180","CORDOBA","San Javier","San José","WIRELESS","69"
"14133190","CORDOBA","San Javier","Villa de las Rosas","SATELITAL","167"
"14133190","CORDOBA","San Javier","Villa de las Rosas","WIRELESS","329"
"14133200","CORDOBA","San Javier","Villa Dolores","ADSL","89"
"14133200","CORDOBA","San Javier","Villa Dolores","CABLEMODEM","235"
"14133200","CORDOBA","San Javier","Villa Dolores","FIBRA OPTICA","7.342"
"14133200","CORDOBA","San Javier","Villa Dolores","SATELITAL","182"
"14133200","CORDOBA","San Javier","Villa Dolores","WIRELESS","2.167"
"14133210","CORDOBA","San Javier","Villa La Viña","SATELITAL","6"
"14133210","CORDOBA","San Javier","Villa La Viña","WIRELESS","6"
"14140010","CORDOBA","San Justo","Alicia","CABLEMODEM","301"
"14140010","CORDOBA","San Justo","Alicia","CELULAR","3"
"14140010","CORDOBA","San Justo","Alicia","FIBRA OPTICA","1.036"
"14140010","CORDOBA","San Justo","Alicia","SATELITAL","32"
"14140010","CORDOBA","San Justo","Alicia","WIRELESS","61"
"14140020","CORDOBA","San Justo","Altos de Chipión","FIBRA OPTICA","634"
